"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 17 23:05:50 GMT 2025","Sat May 17 23:05:51 GMT 2025","932","CrossBrowserSuite","ChromeTest","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testSearchResultInPageHeading","testSearchResultInPageHeading","Verify the search result page heading"
"passed","Sat May 17 23:07:19 GMT 2025","Sat May 17 23:07:20 GMT 2025","1233","CrossBrowserSuite","EdgeTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemNameViaCart","testAddedItemNameViaCart","Verify the added item name via cart"
"passed","Sat May 17 23:05:58 GMT 2025","Sat May 17 23:06:00 GMT 2025","1507","CrossBrowserSuite","ChromeTest","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testProductName","testProductName","Verify the opened product name"
"passed","Sat May 17 23:07:18 GMT 2025","Sat May 17 23:07:20 GMT 2025","1967","CrossBrowserSuite","EdgeTest","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testLogin","testLogin","Verify a registered user can log in"
"passed","Sat May 17 23:07:08 GMT 2025","Sat May 17 23:07:10 GMT 2025","1791","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Verify the Store navigation menu options without dropdown"
"passed","Sat May 17 23:06:29 GMT 2025","Sat May 17 23:06:30 GMT 2025","1209","CrossBrowserSuite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Verify the Store navigation menu options without dropdown"
"passed","Sat May 17 23:07:26 GMT 2025","Sat May 17 23:07:28 GMT 2025","1280","CrossBrowserSuite","EdgeTest","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testProductPath","testProductPath","Verify the opened product breadcrumb path"
"passed","Sat May 17 23:06:55 GMT 2025","Sat May 17 23:06:56 GMT 2025","1695","CrossBrowserSuite","FirefoxTest","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testAppleCinemaWarningMessage","testAppleCinemaWarningMessage","Verify the Apple Cinema minimal quantity warning message"
"passed","Sat May 17 23:05:45 GMT 2025","Sat May 17 23:05:45 GMT 2025","106","CrossBrowserSuite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle","testStoreHomePageURLAndTitle","Verify the Store home page is opened via current URL and the page title"
"passed","Sat May 17 23:07:10 GMT 2025","Sat May 17 23:07:11 GMT 2025","1596","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
"passed","Sat May 17 23:05:53 GMT 2025","Sat May 17 23:05:55 GMT 2025","1517","CrossBrowserSuite","ChromeTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemNameViaCart","testAddedItemNameViaCart","Verify the added item name via cart"
"passed","Sat May 17 23:06:26 GMT 2025","Sat May 17 23:06:29 GMT 2025","2223","CrossBrowserSuite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Sat May 17 23:07:09 GMT 2025","Sat May 17 23:07:11 GMT 2025","2098","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Sat May 17 23:07:09 GMT 2025","Sat May 17 23:07:11 GMT 2025","1866","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Verify the Store navigation menu options without dropdown"
"passed","Sat May 17 23:07:08 GMT 2025","Sat May 17 23:07:10 GMT 2025","2374","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Sat May 17 23:07:09 GMT 2025","Sat May 17 23:07:11 GMT 2025","1486","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Sat May 17 23:05:50 GMT 2025","Sat May 17 23:05:51 GMT 2025","911","CrossBrowserSuite","ChromeTest","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testMessageForEmptySearchResult","testMessageForEmptySearchResult","Verify the message when the search term does not match any products"
"passed","Sat May 17 23:05:45 GMT 2025","Sat May 17 23:05:46 GMT 2025","1804","CrossBrowserSuite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Sat May 17 23:05:53 GMT 2025","Sat May 17 23:05:54 GMT 2025","1718","CrossBrowserSuite","ChromeTest","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testLogin","testLogin","Verify a registered user can log in"
