"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 18 21:09:58 GMT 2025","Sun May 18 21:10:00 GMT 2025","2364","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
"passed","Sun May 18 21:08:42 GMT 2025","Sun May 18 21:08:44 GMT 2025","1491","CrossBrowserSuite","ChromeTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemNameViaCartPreview","testAddedItemNameViaCartPreview","Verify the added item name via cart preview"
"passed","Sun May 18 21:09:58 GMT 2025","Sun May 18 21:10:00 GMT 2025","2163","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Sun May 18 21:10:04 GMT 2025","Sun May 18 21:10:05 GMT 2025","876","CrossBrowserSuite","EdgeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Sun May 18 21:08:42 GMT 2025","Sun May 18 21:08:42 GMT 2025","580","CrossBrowserSuite","ChromeTest","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testSidebarMenuOptions","testSidebarMenuOptions","Verify the login page has the supposed sidebar menu options"
"passed","Sun May 18 21:07:36 GMT 2025","Sun May 18 21:07:39 GMT 2025","3532","Regression","Regression Test Run on Chrome","com.opencart.test.FileUploadingTest","com.opencart.test.FileUploadingTest","testAppleCinemaFileUploading","testAppleCinemaFileUploading","Verify the successful file uploading on the Apple Cinema page"
"passed","Sun May 18 21:09:35 GMT 2025","Sun May 18 21:09:37 GMT 2025","2010","CrossBrowserSuite","FirefoxTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemNameViaCart","testAddedItemNameViaCart","Verify the added item name via cart"
"passed","Sun May 18 21:08:46 GMT 2025","Sun May 18 21:08:47 GMT 2025","1593","CrossBrowserSuite","ChromeTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemQuantityViaCart","testAddedItemQuantityViaCart","Verify the added item quantity via cart"
"passed","Sun May 18 21:08:32 GMT 2025","Sun May 18 21:08:34 GMT 2025","1623","CrossBrowserSuite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
"passed","Sun May 18 21:08:32 GMT 2025","Sun May 18 21:08:35 GMT 2025","2201","CrossBrowserSuite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
"passed","Sun May 18 21:09:31 GMT 2025","Sun May 18 21:09:33 GMT 2025","2051","CrossBrowserSuite","FirefoxTest","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testLogin","testLogin","Verify a registered user can log in"
"passed","Sun May 18 21:08:57 GMT 2025","Sun May 18 21:08:58 GMT 2025","1865","CrossBrowserSuite","FirefoxTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Verify the Store navigation menu options without dropdown"
"passed","Sun May 18 21:08:45 GMT 2025","Sun May 18 21:08:46 GMT 2025","1308","CrossBrowserSuite","ChromeTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview","testAddedItemQuantityViaCartPreview","Verify the added item quantity via cart preview"
"passed","Sun May 18 21:08:32 GMT 2025","Sun May 18 21:08:35 GMT 2025","2612","CrossBrowserSuite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
"passed","Sun May 18 21:10:09 GMT 2025","Sun May 18 21:10:09 GMT 2025","759","CrossBrowserSuite","EdgeTest","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testSidebarMenuOptions","testSidebarMenuOptions","Verify the login page has the supposed sidebar menu options"
"passed","Sun May 18 21:08:38 GMT 2025","Sun May 18 21:08:39 GMT 2025","1001","CrossBrowserSuite","ChromeTest","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testSearchResultInPageHeading","testSearchResultInPageHeading","Verify the search result page heading"
